,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL108146,2.1059955603,-27.1428910178,4,4,4,4,4,4,4,4,2,4,3,3,1,0,3,3,4,4,4,4,4,2,4,4
CHEMBL1081487,13.305063972,-25.4480684874,1,0,2,0,3,3,3,3,4,3,4,4,0,2,1,3,1,0,2,3,2,1,2,3
CHEMBL1081488,13.3265263009,-26.0446403906,1,0,2,0,3,3,3,3,4,3,4,4,2,2,1,3,1,0,2,3,2,1,2,3
CHEMBL1081489,13.329996491,-25.9000003966,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL1081490,13.3642170033,-25.9985185472,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL1081491,12.7804983366,-26.0005438626,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,3,1,0,2,3,2,1,2,3
CHEMBL108157,22.4727776806,7.73060506582,1,0,2,0,3,1,1,2,3,3,3,3,1,0,3,4,1,1,2,2,2,4,2,0
CHEMBL1081580,-0.864535908235,-17.7513861172,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL1081587,-3.2935167421,-16.1500822061,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL108160,-16.5466880905,-1.57927092773,3,3,3,3,0,2,2,0,3,3,3,1,3,4,4,0,1,2,2,2,4,1,4,1
CHEMBL1081648,-13.9075284504,-15.4662067317,1,3,0,0,3,3,1,3,3,4,2,2,0,3,2,4,4,2,3,2,4,4,3,3
CHEMBL1081649,-13.9075284929,-15.4662067262,1,3,0,0,3,3,1,3,3,4,2,2,0,3,2,4,4,2,3,2,4,4,3,3
CHEMBL1081685,9.08161769426,19.8415154677,2,3,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL1081686,-0.634580588651,-18.5862294457,2,3,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL1081687,-0.622654363804,-18.5983217711,2,3,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL1081746,-0.679124622943,-18.3564559387,2,3,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL1081747,-2.60466009581,-15.7302290349,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL1081867,-0.722071667482,-18.5408014935,2,3,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL1081868,-2.46883384556,-16.2008755697,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL1081869,-2.27353839133,-15.9622501218,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL1081934,-1.73792241057,-15.525512608,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL1081957,-0.360827523885,-15.8304147055,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL1081966,-3.29657136603,-15.5436121676,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL1082106,-1.91555772257,-15.7674771947,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL1082111,-1.84096659627,-16.1095887669,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL1082209,-13.9121089272,-15.4582766732,1,3,0,0,3,3,1,3,3,4,2,2,2,3,2,4,4,2,3,2,4,4,3,3
CHEMBL1082210,-13.906466891,-15.449895941,1,3,0,0,3,3,1,3,3,4,2,2,2,3,2,4,4,2,3,2,4,4,3,3
CHEMBL1082211,-13.9121646366,-15.4602395786,1,3,0,0,3,3,1,3,3,4,2,2,0,3,2,4,4,2,3,2,4,4,3,3
CHEMBL108242,1.33642071771,-26.3555369062,4,1,4,4,4,4,4,4,2,4,3,3,0,0,4,3,4,4,4,4,4,2,4,4
CHEMBL108243,1.93224023395,-25.9230474008,4,4,4,4,4,4,4,4,2,4,3,3,0,0,4,3,4,4,4,4,4,2,4,4
CHEMBL108261,23.7488871906,8.19480954034,0,3,2,0,3,1,1,2,3,3,3,3,0,2,1,2,1,1,2,2,2,0,2,3
CHEMBL108282,30.2412338433,7.06299978374,1,0,2,0,3,1,1,2,3,3,3,3,2,1,1,3,1,1,2,2,2,1,2,3
CHEMBL108289,2.04300447007,-25.8988147784,4,0,4,4,4,4,4,4,2,4,3,3,0,0,4,3,4,4,4,4,4,2,4,4
CHEMBL108297,2.65308361472,-27.100410796,4,4,4,4,4,4,4,4,2,4,3,3,1,0,3,3,4,4,4,4,4,2,4,4
CHEMBL1083813,13.4879727099,-26.0231194112,1,0,2,0,3,3,3,3,4,3,4,4,2,2,1,3,1,0,2,3,2,1,2,3
CHEMBL1083814,13.2092584317,-26.2753802391,1,0,2,0,3,3,3,3,4,3,4,4,2,2,2,3,1,0,2,3,2,1,2,3
CHEMBL1083815,13.3117770978,-26.2464545233,1,0,2,0,3,3,3,3,4,3,4,4,2,2,2,3,1,0,2,3,2,1,2,3
CHEMBL1083816,0.0756023886358,2.60335365154,1,0,2,0,3,3,3,3,2,4,2,4,1,0,3,3,4,4,4,3,4,4,4,3
CHEMBL1084121,3.54776739239,0.2753253334,4,1,4,4,4,2,4,4,2,4,2,4,4,1,4,4,1,0,2,3,2,4,2,4
CHEMBL108527,5.62224787178,-9.27505692104,1,3,2,0,1,0,1,2,0,0,0,1,2,4,2,2,0,0,0,0,0,0,1,2
CHEMBL108564,2.04137140853,-25.9015131714,4,0,4,4,4,4,4,4,2,4,3,3,0,0,4,3,4,4,4,4,4,2,4,4
CHEMBL1085672,12.0797475515,-26.0761982717,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,2,1,0,2,3,2,1,2,3
CHEMBL1085673,11.7737873776,-25.6873120663,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,2,1,0,2,3,2,1,2,3
CHEMBL1085674,11.9613205708,-25.6743690655,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,2,1,0,2,3,2,1,2,3
CHEMBL1085903,12.6512515892,-26.3000340542,1,0,2,0,3,3,3,3,4,3,4,4,2,1,1,2,1,0,2,3,2,1,2,3
CHEMBL108616,2.41653232336,-27.1293630012,4,4,4,4,4,4,4,4,2,4,3,3,1,0,3,3,4,4,4,4,4,2,4,4
CHEMBL108637,5.29617759299,-10.0486826251,1,0,2,0,1,0,1,2,0,0,0,1,2,4,2,2,0,0,0,0,0,0,1,2
CHEMBL1086395,0.0776584163096,2.60406589093,1,0,2,0,3,3,3,3,2,4,2,4,1,0,3,4,4,4,4,4,4,4,4,4
CHEMBL108678,1.19426984854,-27.1041270423,4,4,4,4,4,4,4,4,2,4,3,3,1,0,3,3,4,4,4,4,4,2,4,4
CHEMBL1086789,10.5463784709,-17.7089164232,2,3,3,3,2,4,4,3,3,4,3,4,4,4,4,4,3,3,4,4,3,4,2,4
CHEMBL1086790,-7.99414489366,-11.2514387679,2,3,3,3,2,4,4,3,3,4,3,4,4,4,4,4,3,3,4,4,3,4,2,4
CHEMBL108698,2.60945652943,-27.0544634087,4,4,4,4,4,4,4,4,2,4,3,3,0,0,3,3,4,4,4,4,4,2,4,4
CHEMBL1087300,-7.98613112449,-11.2881004045,3,3,3,3,2,3,4,3,3,4,3,4,4,2,4,4,3,3,4,4,3,2,3,4
CHEMBL1087301,10.5283686748,-17.6223222929,3,3,3,3,2,3,2,3,3,4,3,4,4,2,4,4,3,3,4,4,3,2,3,4
CHEMBL1087452,7.96570081754,2.58517036377,0,0,0,1,1,2,0,2,0,4,2,2,0,4,2,3,0,1,0,0,0,0,1,1
CHEMBL1087453,8.01448514812,2.30927222592,0,0,0,1,1,0,0,2,0,0,2,2,0,4,2,3,0,0,0,0,0,0,1,1
CHEMBL1087454,8.07978170443,2.6766929211,0,0,0,1,1,0,0,2,0,0,2,2,0,4,2,3,0,0,0,0,0,0,1,1
CHEMBL1087455,6.56604409737,3.09434393956,0,3,0,1,4,4,4,4,3,4,2,4,2,3,1,2,3,3,4,4,4,3,4,4
CHEMBL1087585,7.26146024282,3.44925650348,4,1,4,4,0,2,4,4,3,4,2,4,0,3,1,4,2,1,3,3,2,3,4,1
CHEMBL1087743,7.27064195078,3.44575401292,4,1,4,4,0,1,4,4,3,4,2,4,0,3,1,4,2,1,3,3,2,3,4,1
CHEMBL1087744,6.61786736004,3.06282339305,0,3,0,1,4,4,4,4,3,4,2,4,2,3,1,2,3,3,4,4,4,3,4,4
CHEMBL1087745,7.35549717201,3.35623612328,4,1,4,4,0,3,4,4,3,4,2,4,4,3,1,4,2,1,3,3,2,3,4,1
CHEMBL1087817,6.56955853612,3.10174494413,0,3,0,1,4,4,4,4,3,4,2,4,2,3,1,2,3,3,4,4,4,3,4,4
CHEMBL1087818,7.27875622176,3.43292016522,4,1,4,4,0,2,4,4,3,4,2,4,4,3,1,4,2,1,3,3,2,3,4,1
CHEMBL1087872,7.32290293716,3.39333454043,4,1,4,4,0,2,4,4,3,4,2,4,0,3,1,4,2,1,3,3,2,3,4,1
CHEMBL1088000,6.54847165451,3.09618827197,0,0,0,1,4,2,4,4,3,4,2,4,2,3,1,2,3,3,4,4,4,3,4,4
CHEMBL1088073,-7.99747739276,-11.2783275467,3,3,3,3,2,3,4,3,3,4,3,4,4,2,4,4,3,3,4,4,3,4,3,4
CHEMBL108856,2.502528444,-27.0985576112,4,0,4,4,4,4,4,4,2,4,3,3,1,0,3,1,4,4,4,4,4,2,4,4
CHEMBL1088560,7.29490605962,3.41884694777,4,1,4,4,0,1,4,4,3,4,2,4,4,3,1,4,2,1,3,3,2,3,4,1
CHEMBL108979,2.61848432,-27.019258411,4,0,4,4,4,4,4,4,2,4,3,3,0,0,3,3,4,4,4,4,4,2,4,4
CHEMBL109173,-16.5641161205,-2.75615335408,2,3,3,3,0,2,2,0,3,3,3,1,3,4,4,0,1,2,2,2,4,1,4,1
CHEMBL109179,2.32157553037,-27.0719940972,4,4,4,4,4,4,4,4,2,4,3,3,1,0,3,3,4,4,4,4,4,2,4,4
CHEMBL109189,2.55363791569,-27.0573497364,4,0,4,4,4,4,4,4,2,4,3,3,0,0,3,3,4,4,4,4,4,2,4,4
CHEMBL109299,-5.2506754412,1.67336148326,3,3,1,4,0,4,3,4,4,3,4,4,3,4,0,0,2,2,4,4,4,4,4,4
CHEMBL109472,15.2120386302,-1.62793170259,0,3,0,1,3,2,3,3,3,3,3,2,0,3,1,2,1,2,2,2,4,3,4,3
CHEMBL109684,-6.10293923042,16.1195114872,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,2,2,3
CHEMBL109787,-6.82817076769,15.2655498055,2,0,4,4,2,3,2,4,1,2,1,4,1,3,3,1,3,4,1,4,3,2,2,3
CHEMBL1098230,11.5866023343,10.417126049,4,4,4,3,4,4,4,0,4,4,4,0,1,0,0,0,4,4,4,1,4,4,4,0
CHEMBL109897,-8.10844479549,14.8913624686,3,3,4,4,2,3,3,4,1,2,1,4,2,3,4,4,3,4,4,4,3,4,2,4
CHEMBL109912,20.1728191947,-6.19961808339,0,0,0,1,3,2,3,3,3,1,3,2,0,3,1,2,1,2,2,2,4,3,4,4
CHEMBL11,3.72375303591,1.67426600199,3,3,4,3,4,3,4,3,4,4,2,0,3,1,0,1,2,3,1,1,3,4,3,0
CHEMBL110063,2.04340765617,-25.8982977143,4,0,4,4,4,4,4,4,2,4,3,3,0,0,4,3,4,4,4,4,4,2,4,4
CHEMBL110120,5.16273430558,-2.87274946392,0,0,2,1,3,2,0,1,0,1,3,4,1,1,3,0,1,2,4,3,3,4,4,4
CHEMBL110239,-5.97404490415,17.1773288081,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,2,0,0
CHEMBL110349,5.17000267748,-10.1466226449,1,0,2,0,1,0,1,2,0,0,0,1,2,4,2,2,0,0,0,0,0,0,1,2
CHEMBL110365,16.4545052267,-9.25548274841,0,3,0,0,1,0,1,2,0,0,0,1,0,3,1,2,0,0,0,0,0,0,1,2
CHEMBL110411,5.890831437,-8.47006239611,1,3,2,0,1,0,1,2,0,1,0,1,2,4,2,2,0,0,0,0,0,0,1,2
CHEMBL110431,1.95820959836,-27.1242322679,4,4,4,4,4,4,4,4,2,4,3,3,1,0,3,3,4,4,4,4,4,2,4,4
CHEMBL110435,-5.20645279951,1.53147183064,4,2,1,4,0,4,3,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4
CHEMBL11065,-6.01743910612,13.6654134398,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,2,2,0
CHEMBL11066,-6.01880353941,13.6653530225,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,2,2,0
CHEMBL110712,28.5476886788,9.33903146577,1,0,2,0,3,1,1,2,3,3,3,3,2,1,1,3,1,1,2,2,2,1,2,3
CHEMBL110774,-0.153788531563,-26.6460870866,4,4,4,4,4,4,4,4,2,4,3,3,1,0,3,3,4,4,4,4,4,2,4,4
CHEMBL1108,-1.35972096039,-1.386470519,1,3,2,0,3,1,3,0,4,1,4,4,2,0,4,4,2,1,3,3,2,4,4,4
CHEMBL110888,-6.35129388582,18.292385552,3,3,3,2,2,3,2,0,1,2,1,0,3,1,3,0,3,2,1,1,3,2,0,0
CHEMBL111006,2.39191154009,-27.1300401096,4,4,4,4,4,4,4,4,2,4,3,3,1,0,3,3,4,4,4,4,4,2,4,4
CHEMBL111054,1.92228024551,-25.9163213985,4,4,4,4,4,4,4,4,2,4,3,3,0,0,4,3,4,4,4,4,4,2,4,4
CHEMBL1112,8.77135618359,1.30708963503,0,3,0,1,1,0,0,2,0,0,2,1,0,3,1,2,0,0,0,0,0,0,1,1
CHEMBL1113,25.5405748638,-3.42144022283,2,3,3,3,4,4,4,3,2,4,3,0,2,1,2,2,2,3,1,1,4,4,3,0
CHEMBL111532,-6.1624164771,16.0727557191,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,2,2,3
CHEMBL111749,20.218790527,-6.1573349263,0,0,0,1,3,2,3,3,3,1,3,2,0,3,1,2,1,2,2,2,4,3,4,4
CHEMBL112065,11.9094662613,-11.3141527113,0,3,0,0,1,0,1,2,0,0,0,1,0,3,1,2,0,0,0,0,0,0,0,2
CHEMBL112395,20.035786124,-6.4126073658,0,0,0,1,3,2,3,3,3,1,3,2,0,3,1,2,1,2,2,2,4,3,4,4
CHEMBL1125,24.8584284185,-5.41292604393,2,3,3,3,4,2,4,3,2,3,3,4,2,1,2,1,2,4,1,3,4,4,3,4
CHEMBL112831,19.9566379469,-6.50142993125,0,0,0,1,3,2,3,3,3,1,3,2,0,3,1,2,1,2,2,2,4,3,4,4
CHEMBL112833,15.2104593268,-1.62778884055,0,3,0,1,3,2,3,3,3,3,3,2,0,3,1,2,1,2,2,2,4,3,4,3
CHEMBL113196,-7.07034160974,14.6213067903,2,0,4,4,2,3,2,4,1,2,1,4,1,3,3,1,3,4,1,4,3,2,2,3
CHEMBL113471,19.0366013327,-4.84998609007,0,3,0,1,3,2,3,3,3,1,3,2,0,3,1,2,1,2,2,2,4,3,4,3
CHEMBL113527,-7.07034350257,14.6213052643,2,0,4,4,2,3,2,4,1,2,1,4,1,3,3,1,3,4,1,4,3,2,2,3
CHEMBL11363,-5.37092779513,13.2038879521,3,3,1,2,2,3,2,0,1,2,1,0,3,2,0,0,3,2,1,1,3,2,2,0
CHEMBL11386,-6.00100063624,13.4555457897,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,4,1,3,4,2,0
CHEMBL11388,-6.03356492658,13.5303024053,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,2,2,0
CHEMBL114510,4.26280265652,5.4748166105,3,3,2,1,3,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,1,1,0,0
CHEMBL115402,21.3176260954,-17.0800540755,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL115524,22.5396827745,-16.5753760825,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL1159663,-7.22160920957,13.9982589371,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,2,2,3
CHEMBL115969,24.2433525343,-16.3970503611,3,3,1,2,2,3,4,3,1,2,1,3,3,2,0,0,3,2,1,3,3,2,2,3
CHEMBL1160787,-22.0577827376,-7.6076471748,4,2,1,2,2,3,4,3,1,2,1,3,4,4,0,0,3,2,1,1,3,2,2,0
CHEMBL11608,-18.3663069642,-6.94324657631,4,2,1,2,4,3,4,0,1,2,1,0,4,4,0,2,4,4,1,1,4,4,0,0
CHEMBL11615,-5.41063058113,15.8626548072,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,2,0,0
CHEMBL1162962,16.2708612134,19.6368320567,4,4,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,3,3,4,3,3,0
CHEMBL116367,20.8665915008,-17.7104736655,4,2,1,2,2,3,4,3,1,2,1,3,4,4,0,0,3,2,1,3,3,2,2,3
CHEMBL116372,-8.23179476026,18.3393112888,2,3,1,2,2,3,2,0,1,2,4,0,1,0,3,0,4,2,1,1,3,2,2,0
CHEMBL116448,9.65165550373,6.83429227391,4,1,4,4,4,1,4,4,2,4,2,4,4,1,4,4,2,3,3,4,4,4,3,4
CHEMBL1169904,-15.7846243657,4.63994189741,3,3,1,3,0,2,3,1,3,3,3,0,4,4,4,1,1,2,2,1,2,1,3,2
CHEMBL1170094,-14.8584375744,4.56434826075,3,3,1,3,0,2,3,1,3,3,3,0,4,4,4,1,1,2,2,1,2,1,3,2
CHEMBL1170095,-15.8146820704,4.89346006547,3,3,1,3,0,2,3,1,3,3,3,0,4,4,4,1,1,2,2,1,2,1,3,2
CHEMBL1170096,-15.7799732431,5.03124328198,3,3,1,3,0,2,3,1,3,3,3,0,4,4,4,1,1,2,2,1,2,1,3,2
CHEMBL1170683,-15.9059366934,6.94505573962,3,3,1,3,0,2,3,1,3,3,3,0,4,2,4,1,1,2,2,1,2,1,3,2
CHEMBL117730,20.8683163697,-17.6675948979,4,2,1,2,2,3,4,3,1,2,1,3,4,3,0,0,3,4,1,3,3,2,2,3
CHEMBL117841,23.471966451,-16.7654244065,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL1180430,-15.3370455025,13.3640031436,0,3,0,0,1,0,1,3,0,0,0,1,0,3,1,2,0,0,0,0,0,0,0,2
CHEMBL1180455,-15.3421266913,13.3632487613,0,3,0,0,1,0,1,3,0,0,0,1,0,3,1,2,0,0,0,0,0,0,0,2
CHEMBL1181770,17.2463283719,13.579619074,3,3,3,2,3,1,1,3,4,4,4,4,2,3,1,2,4,4,4,4,2,4,4,4
CHEMBL118254,23.3038348879,-16.1105978743,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL11845,-5.8634003455,16.3717093594,3,3,1,2,2,3,2,0,1,2,1,0,3,1,0,0,3,2,1,1,3,2,0,0
CHEMBL118636,-16.3576916448,-16.6973628521,2,3,3,4,2,3,2,4,1,2,4,0,1,0,3,1,4,2,1,1,3,2,2,0
CHEMBL118637,-16.5295681714,-17.1317507886,4,0,3,3,2,4,2,0,4,2,4,3,1,0,3,1,4,4,4,3,3,2,4,3
CHEMBL118771,20.2776675428,-16.1928211503,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL1188090,-17.4543750627,-6.6051230132,3,3,1,2,0,2,2,1,1,2,1,0,3,1,0,0,4,4,4,1,1,4,4,0
CHEMBL119132,20.8666910964,-17.7000188746,4,2,1,2,2,3,4,3,1,2,1,3,4,3,0,0,3,2,1,3,3,2,2,3
CHEMBL119150,22.473689552,-16.5457760294,3,3,1,2,2,3,4,3,1,2,1,3,1,2,0,0,3,2,1,3,3,2,2,3
CHEMBL119154,20.0843076354,-16.0285900347,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL119223,21.2265988746,-17.0766918437,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL1193274,-20.8972540747,-10.9724526647,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,1,3,2,2,0
CHEMBL119384,21.4571822762,-17.2356133291,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL119401,21.2997929578,-17.1121581776,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL119443,-18.9025216486,-3.47835810019,4,3,3,2,4,4,3,0,3,4,3,0,2,3,2,4,3,4,4,4,3,4,3,0
CHEMBL119455,19.967102371,-16.7344179577,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL119577,23.05572593,-16.8264837972,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL119593,20.1199137074,-16.118496881,3,3,1,2,2,3,4,3,1,2,1,3,3,1,0,0,3,2,1,3,3,2,2,3
CHEMBL119656,23.4269952639,-16.1317709845,3,3,1,2,2,3,4,3,1,2,1,3,3,2,0,0,3,2,1,3,3,2,2,3
CHEMBL119900,20.8391069476,-15.7272024779,4,1,1,2,0,3,4,3,1,2,1,3,4,4,0,0,3,2,1,3,3,2,2,3
CHEMBL1200270,-15.7289193515,4.98034593221,3,3,1,3,0,2,3,1,3,3,3,0,4,4,4,1,1,2,2,1,2,1,3,2
CHEMBL12004,-5.28930662043,1.6088339308,3,3,1,4,0,4,3,4,4,3,4,4,3,4,0,0,2,2,4,4,4,4,4,4
CHEMBL1200986,-2.37175895738,-2.87966648561,3,3,1,1,0,4,3,1,4,1,4,0,2,4,1,2,2,1,3,0,2,2,0,0
CHEMBL1201356,-18.9123154805,-3.47642095736,4,3,3,2,4,4,3,0,3,4,3,0,2,3,2,4,3,4,4,4,3,4,3,0
CHEMBL120590,3.22532392519,-0.118901289455,0,3,0,1,0,0,3,2,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,1
CHEMBL120661,3.26773260906,-0.596704330495,0,3,0,1,0,2,3,2,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,1
CHEMBL1209157,-9.56495658204,3.89419750752,0,3,2,4,2,3,3,0,1,4,4,4,1,0,3,1,2,2,4,4,4,4,2,4
CHEMBL120927,22.5301197935,-14.6389416284,3,3,3,3,2,3,4,3,1,2,1,3,3,2,3,1,3,2,1,3,3,2,2,3
CHEMBL1210552,-2.22776850212,-15.6482720067,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL1210614,-2.96280756478,-15.6505967211,2,0,4,3,0,4,2,0,4,3,4,3,1,0,3,1,4,3,4,4,3,3,4,3
CHEMBL121340,23.314110233,-13.200097296,3,3,1,2,0,3,2,3,1,4,4,3,3,1,0,0,3,2,1,3,3,3,4,3
CHEMBL1214829,-15.235186842,16.9720929409,1,0,1,2,3,2,0,1,1,3,1,1,1,2,0,0,1,2,2,1,2,1,0,1
CHEMBL1214830,-15.1337642994,16.9367045162,3,3,1,2,1,0,0,1,1,3,1,1,1,2,0,0,1,2,2,1,2,1,0,1
CHEMBL1214831,-15.3211477822,17.003848701,3,3,1,2,1,0,0,1,1,3,1,1,1,2,0,0,1,2,2,1,2,1,0,1
CHEMBL1214891,-15.3581626677,17.0191443539,3,3,1,2,1,2,0,1,1,3,1,1,1,4,0,0,1,2,2,1,2,1,0,1
CHEMBL1214892,-15.3504525737,17.0161417298,3,3,1,2,1,2,0,1,1,3,1,1,1,2,0,0,1,2,2,1,2,1,0,1
CHEMBL1214893,-15.3712292586,17.023927194,3,3,1,2,1,2,0,1,1,3,1,1,1,4,0,0,1,2,2,1,2,1,0,1
CHEMBL1214894,-15.1423584959,16.9386493765,3,3,1,2,1,2,0,1,1,3,1,1,1,2,0,0,1,2,2,1,2,1,0,1
CHEMBL1214895,-15.3265418871,17.005781146,3,3,1,2,1,2,0,1,1,3,1,1,1,2,0,0,1,2,2,1,2,1,0,1
CHEMBL1214958,-15.3459897443,17.0151181577,3,3,1,2,1,2,0,1,1,3,1,1,1,4,0,0,1,2,2,1,2,1,0,1
CHEMBL1214959,-15.35525807,17.0182547059,3,3,1,2,1,2,0,1,1,3,1,1,1,2,0,0,1,2,2,1,2,1,0,1
CHEMBL1214960,-15.3740139905,17.0257281862,3,3,1,2,1,2,0,1,1,3,1,1,1,4,0,0,1,2,2,1,2,1,0,1
CHEMBL1214961,-15.0499555506,16.9191495981,3,3,1,2,1,0,0,1,1,3,1,1,1,2,0,0,1,2,2,1,2,1,0,1
CHEMBL1214962,-15.2912251737,16.9985673876,3,3,1,2,1,0,0,1,1,3,1,1,1,2,0,0,1,2,2,1,2,1,0,1
CHEMBL1215036,-15.314903618,17.0077988835,3,3,1,2,1,2,0,1,1,3,1,1,1,4,0,0,1,2,2,1,2,1,0,1
CHEMBL1215037,-15.3257976695,17.0110854459,3,3,1,2,1,2,0,1,1,3,1,1,1,2,0,0,1,2,2,1,2,1,0,1
CHEMBL1215038,-15.3491278653,17.0193554386,3,3,1,2,1,2,0,1,1,3,1,1,1,4,0,0,1,2,2,1,2,1,0,1
CHEMBL1221498,10.9415948362,-10.8880003811,0,3,0,1,1,0,1,2,0,0,0,1,0,3,1,2,0,0,0,0,0,0,4,3
CHEMBL1221512,-5.86793511775,9.59539864658,4,1,1,2,4,4,4,0,4,4,1,0,0,3,0,2,4,4,1,1,4,4,0,0
CHEMBL1221545,7.86216119403,-2.2887384607,4,1,4,4,4,3,4,4,0,0,2,1,4,3,4,4,2,0,3,2,1,0,1,2
CHEMBL1221591,14.6643153087,-10.7983804087,0,3,0,1,1,0,1,2,0,0,0,1,0,3,1,2,0,0,0,0,0,0,0,2
CHEMBL1221592,7.86800636506,-2.28607626587,4,1,4,4,4,3,4,4,0,0,2,1,4,3,4,4,2,0,3,2,1,0,1,2
CHEMBL1221593,16.7249281245,-11.4947569373,0,3,0,1,1,0,1,2,0,0,0,1,0,3,1,2,0,0,0,0,0,0,0,2
CHEMBL1221594,7.86805410434,-2.28609038289,4,1,4,4,4,3,4,4,0,0,2,1,4,3,4,4,2,0,3,2,1,0,1,2
