,x,y,"('MACCS', 'bac')","('MACCS', 'bac_gtc')","('MACCS', 'bac_murcko')","('MACCS', 'bac_murcko_generic')","('KR', 'bac')","('KR', 'bac_gtc')","('KR', 'bac_murcko')","('KR', 'bac_murcko_generic')","('MolPrint2D', 'bac')","('MolPrint2D', 'bac_gtc')","('MolPrint2D', 'bac_murcko')","('MolPrint2D', 'bac_murcko_generic')","('EState', 'bac')","('EState', 'bac_gtc')","('EState', 'bac_murcko')","('EState', 'bac_murcko_generic')","('AllSMILESNgram', 'bac')","('AllSMILESNgram', 'bac_gtc')","('AllSMILESNgram', 'bac_murcko')","('AllSMILESNgram', 'bac_murcko_generic')","('ShortestPathCycles', 'bac')","('ShortestPathCycles', 'bac_gtc')","('ShortestPathCycles', 'bac_murcko')","('ShortestPathCycles', 'bac_murcko_generic')"
CHEMBL233440,-1.5254008462,40.7515700383,2,3,1,1,3,2,3,3,1,1,2,2,1,0,1,0,2,2,1,3,0,1,1,2
CHEMBL233442,2.3137385563,40.5255397359,2,3,1,1,3,2,3,3,1,1,2,2,0,3,1,0,2,2,1,3,0,1,1,2
CHEMBL233691,1.55009733874,37.6100491882,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL233692,0.808097934547,37.4211654557,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL233859,1.50979779868,34.9365931944,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL233898,0.648092631488,37.027313732,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL233899,-0.782678530957,37.1114729475,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL233900,2.5347230349,38.8080885434,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL234006,-2.29849164487,37.0089057644,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL234109,-1.23051764913,37.4225602775,2,3,1,1,3,1,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL234111,-1.29672924669,37.8725927643,2,3,1,1,3,2,3,3,1,1,2,2,4,3,1,2,2,2,1,3,0,1,1,2
CHEMBL234313,2.5416268265,41.339818459,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL234315,-2.32849688518,37.6027829173,2,3,1,1,3,1,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL234492,1.64810841687,35.4045255265,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL234493,2.04749970068,36.1256708969,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL234494,1.26876185739,35.4702561983,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL234531,0.0551434755655,35.4363421233,2,3,1,1,3,1,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL234532,0.240815475571,34.8121776527,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL234533,-0.685649400582,36.947988232,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL234738,-1.10438448397,36.2503975467,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL234739,-2.91209460961,37.7976456855,2,3,1,1,3,1,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,1,1,2
CHEMBL234947,0.207404108096,41.4315777454,2,3,1,1,3,2,3,3,1,1,2,2,1,0,1,0,2,2,1,3,0,1,1,2
CHEMBL234948,1.64818558902,41.4117382104,2,3,1,1,3,2,3,3,1,1,2,2,1,0,1,0,2,2,1,3,0,1,1,2
CHEMBL23575,-16.5654374652,11.3840126023,4,2,4,4,0,4,4,4,4,4,4,4,4,0,4,4,3,3,3,4,3,3,4,4
CHEMBL238519,-15.1016492395,-21.2959006377,2,0,1,1,1,1,0,1,0,1,3,3,1,0,0,0,2,1,1,3,0,1,2,4
CHEMBL238520,-14.1107113627,-20.2548537714,2,0,1,1,1,1,0,1,0,1,3,3,1,0,0,0,2,1,1,3,0,1,2,4
CHEMBL238730,-12.9739688953,-21.0287239084,2,0,1,1,1,1,0,1,0,1,3,3,1,0,0,0,2,1,1,3,0,1,2,4
CHEMBL238732,-15.2658368188,-21.1455740838,2,0,1,1,1,1,0,1,0,1,3,3,1,0,0,0,2,1,1,3,0,1,2,4
CHEMBL238760,-16.8988452677,-2.46750188248,4,0,4,4,4,4,4,2,2,4,2,3,4,4,4,4,3,3,3,4,3,3,1,2
CHEMBL2391541,13.8430491855,-11.1970591118,3,1,0,0,3,3,1,0,3,2,0,0,3,4,4,1,4,4,0,0,4,3,0,0
CHEMBL2396668,-43.312193648,9.35544029307,0,1,3,2,2,2,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397877,-40.515496857,1.5490159864,0,1,3,2,2,0,2,3,4,0,1,2,0,4,1,2,0,0,0,1,3,0,1,0
CHEMBL2397878,-44.5889829477,3.49457723832,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397879,-40.9471981324,3.10342505543,0,1,3,2,2,0,2,3,4,0,1,2,4,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397880,-43.2940805305,4.01146353817,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397881,-42.2794406025,4.4508410824,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397882,-42.2424334641,4.27520697403,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397883,-39.6214670044,4.96748236148,0,1,3,2,2,0,2,3,4,4,1,2,0,2,0,2,0,0,0,1,3,4,4,0
CHEMBL2397884,-41.7445771975,6.27389693762,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397885,-40.8118345413,8.43949378405,0,1,3,2,2,2,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397886,-39.6985453961,7.46713497251,0,1,3,2,2,2,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,4,1,0
CHEMBL2397887,-40.7510124302,5.87851571054,0,1,3,2,2,2,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,4,1,0
CHEMBL2397888,-41.145092857,4.70735848853,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,4,1,0
CHEMBL2397889,-42.7860648484,1.8028755981,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397890,-42.6800889333,1.03729830786,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397891,-42.1112121173,1.57568007001,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,4,3,0,1,4
CHEMBL2397892,-42.0515727645,2.084267633,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397893,-40.9113692459,0.846254087346,0,1,3,2,2,0,2,3,4,0,1,2,0,4,1,2,0,0,0,1,3,0,1,0
CHEMBL2397894,-44.6898363487,2.92463745922,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397895,-39.9551060248,2.43617737337,0,1,3,2,2,0,2,3,4,0,1,2,4,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397896,-42.9245082386,2.63269545772,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397897,-42.8193840499,4.23034922557,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397898,-43.2568676436,1.35373569232,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397899,-42.7734496953,4.08757571466,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397900,-41.7212563695,3.75254897311,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397901,-40.6560343901,1.61756280225,0,1,3,2,2,0,2,3,4,0,1,2,0,4,1,2,0,0,0,1,3,0,1,0
CHEMBL2397902,-44.4385124152,3.14755269534,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397903,-40.3326106606,3.08334704018,0,1,3,2,2,0,2,3,4,0,1,2,4,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397904,-42.1516828169,4.38082405345,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397905,-42.2215235709,4.98187006046,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397906,-42.4612587708,4.58332561038,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397907,-44.8205499092,4.96772189536,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397908,-44.6730588608,6.29974832624,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397909,-44.6782052086,4.68741798511,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397910,-43.8333030186,1.42431313795,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397911,-43.6795252844,1.13440385771,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397912,-45.4064455359,3.98422033063,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397913,-44.06409564,4.60809960826,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL2397914,-43.4772148437,5.50710241238,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,4,4,3,4,4,4
CHEMBL2397915,-41.6545543901,2.2787742607,0,1,3,2,2,0,2,3,4,0,1,2,0,2,1,2,0,0,0,1,3,0,1,0
CHEMBL240045,-19.6154118451,-13.1481086338,4,4,4,4,4,4,4,4,2,4,4,4,0,0,1,4,0,0,4,4,2,2,4,4
CHEMBL240246,-16.8042143239,-6.85996502435,4,0,4,4,4,4,4,2,2,4,2,0,2,4,2,4,3,3,3,1,3,0,4,0
CHEMBL240454,-22.5922524853,-6.08640027377,4,0,4,4,4,4,4,2,2,4,2,0,4,4,2,4,3,3,3,1,3,3,1,0
CHEMBL240665,-20.3817168198,-5.06306989556,4,0,4,4,4,4,4,2,2,4,2,0,4,4,2,4,3,3,3,1,3,3,1,0
CHEMBL240680,-21.3949333046,-4.54136498629,4,0,4,4,4,4,4,2,2,4,2,0,4,4,2,4,3,3,3,1,3,3,1,0
CHEMBL240839,-15.7262599211,-6.70317818723,4,0,4,4,4,4,4,2,2,4,2,0,2,4,2,4,3,3,3,1,3,0,4,0
CHEMBL240840,-18.1450767831,-6.8481646515,4,0,4,4,4,4,4,2,2,4,2,0,4,4,2,4,3,3,3,1,3,3,4,0
CHEMBL240841,-20.1294838365,-4.45516555454,4,0,4,4,4,4,4,2,2,4,2,0,4,4,2,4,3,3,3,1,3,3,1,0
CHEMBL240863,-21.4323075182,-4.96172801477,4,0,4,4,4,4,4,2,2,4,2,0,4,4,2,4,3,3,3,1,3,3,1,0
CHEMBL240864,-21.0680626758,-4.205353161,4,0,4,4,4,4,4,2,2,4,2,0,4,4,2,4,3,3,3,1,3,3,1,0
CHEMBL240865,-19.9434484992,-5.00541353217,4,0,4,4,4,4,4,2,2,4,2,0,4,4,2,4,3,3,3,1,3,3,1,0
CHEMBL240876,-22.356317753,-6.13657308768,4,0,4,4,4,4,4,2,2,4,2,0,4,4,2,4,3,3,3,1,3,3,1,0
CHEMBL240877,-21.5628680937,-5.38012747735,4,0,4,4,4,4,4,2,2,4,2,0,4,4,2,4,3,3,3,1,3,3,1,0
CHEMBL240878,-21.709278719,-5.44226067269,4,0,4,4,4,4,4,2,2,4,2,0,4,4,2,4,3,3,3,1,3,3,1,0
CHEMBL240886,-18.6966731479,-3.22665291415,4,0,4,4,4,4,4,2,2,4,2,3,4,4,4,4,3,3,3,4,3,3,1,2
CHEMBL240887,-20.2248992874,-2.42120551868,4,0,4,4,4,4,4,2,2,4,2,3,4,4,4,4,3,3,3,4,3,3,1,2
CHEMBL241115,-23.1307050703,-13.2422856494,4,4,4,4,4,4,4,4,2,4,4,4,2,0,2,4,0,0,4,4,2,2,4,4
CHEMBL2414354,19.9264204409,14.7150990771,1,1,2,3,2,2,2,3,0,1,3,2,3,4,4,3,2,3,1,2,1,0,4,2
CHEMBL2414355,21.0867992685,16.7095194544,1,1,2,3,2,2,2,3,0,1,3,2,3,4,4,3,2,3,1,2,1,0,4,2
CHEMBL2414356,20.9311194417,15.7609312723,1,1,2,3,2,2,2,3,0,1,3,2,3,4,4,3,2,3,1,2,1,0,4,2
CHEMBL2414357,21.1910422196,14.7861543554,1,1,2,3,2,2,2,3,0,1,3,2,3,4,4,3,2,3,1,2,1,0,4,2
CHEMBL2414358,21.3540649299,16.1827024775,1,1,2,3,2,2,2,3,0,1,3,2,3,4,4,3,2,3,1,2,1,0,4,2
CHEMBL241973,33.6179034913,11.4320040175,0,3,3,2,2,2,2,3,0,1,3,2,1,0,0,0,2,1,1,2,1,0,1,2
CHEMBL242434,34.5887635333,8.94122399396,0,3,3,2,2,2,2,3,0,1,3,2,1,0,0,0,2,1,1,2,1,0,1,2
CHEMBL242564,7.18770627793,7.51894486858,2,3,2,3,1,1,2,1,2,4,3,3,2,4,4,3,4,4,3,4,4,2,1,3
CHEMBL242566,9.52469832297,7.77134633166,2,3,2,3,1,1,2,1,2,4,3,3,2,4,4,3,4,4,3,4,4,2,1,3
CHEMBL242644,35.9435748166,12.3064413191,0,3,3,2,2,2,2,3,0,1,3,2,1,0,0,0,2,1,1,2,1,0,1,2
CHEMBL243001,5.75303969182,7.34478230409,2,3,2,3,1,1,2,1,2,4,3,3,2,4,4,3,4,4,3,4,4,2,1,3
CHEMBL243468,9.11026387343,7.06841818822,2,3,2,3,1,1,2,1,2,4,3,3,2,0,4,3,4,4,3,4,4,2,1,3
CHEMBL243703,7.09764881247,6.47322518416,2,3,2,3,1,1,2,1,2,4,3,3,2,4,4,3,4,4,3,4,4,2,1,3
CHEMBL243884,9.00199407493,8.49603329283,2,3,2,3,1,1,2,1,2,4,3,3,2,0,4,3,4,4,3,4,4,2,1,3
CHEMBL2442265,-25.942683611,8.84243142585,4,3,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2442266,-25.7286637403,7.56382329142,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2442267,-25.773930178,8.75617376406,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2442268,-25.80633542,8.44477167624,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2442269,-25.4711807403,8.94375482443,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2442270,-22.4055101056,6.37637639625,4,2,4,4,4,4,4,4,3,4,0,1,4,4,4,4,4,4,4,2,4,2,0,1
CHEMBL2442271,-23.7786059335,5.28055305061,4,2,4,4,4,4,4,4,3,4,0,1,4,4,4,4,4,4,4,2,4,2,0,1
CHEMBL2442272,-22.8080846407,5.6953559003,4,2,4,4,4,4,4,4,3,4,0,1,4,4,4,4,4,4,4,2,4,2,0,1
CHEMBL2442273,-22.2036672349,5.9307917125,4,2,4,4,4,4,4,4,3,4,0,1,4,4,4,4,4,4,4,2,4,2,0,1
CHEMBL2442274,-22.5263976317,7.11442630247,4,2,4,4,4,4,4,4,3,4,0,1,4,4,4,4,4,4,4,2,4,2,0,1
CHEMBL2442275,-25.1288166062,7.1480334361,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2442276,-24.7620993175,8.48910667109,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL2442277,-24.3342014048,8.8589050109,4,2,4,4,4,4,4,4,3,4,0,1,4,0,4,4,4,4,4,2,4,2,0,1
CHEMBL244521,8.91696280873,6.19313223187,2,3,2,3,1,1,2,1,2,4,3,3,2,0,4,3,4,4,3,4,4,2,1,3
CHEMBL244562,37.3019067152,10.2153848129,0,1,3,1,2,2,2,3,0,1,3,4,1,4,0,4,2,1,1,2,1,0,1,2
CHEMBL24474,-16.552636241,11.1832085511,4,0,4,4,0,4,4,4,4,4,4,4,4,0,4,4,3,3,3,4,3,3,4,4
CHEMBL244773,37.5209394246,10.8606254327,0,1,3,2,2,2,2,3,0,1,3,2,1,4,0,0,2,1,1,2,1,0,1,2
CHEMBL244774,38.3824526284,10.6261343321,0,1,3,2,2,2,2,3,0,1,3,2,1,4,2,0,2,1,1,2,1,0,1,2
CHEMBL244775,38.0721733225,8.95706541867,0,3,3,2,2,2,2,3,0,1,3,2,1,4,0,0,2,1,1,2,1,4,1,2
CHEMBL244936,9.43434118724,7.77536750444,2,3,2,3,1,1,2,1,2,4,3,3,2,0,4,3,4,4,3,4,4,2,1,3
CHEMBL244946,-9.87533415155,-20.7762418869,1,1,2,3,2,2,3,4,0,4,3,4,3,0,4,3,3,4,4,4,3,4,4,4
CHEMBL244989,36.4019450015,12.4594255943,0,3,3,2,2,2,2,3,0,1,3,2,1,0,0,0,2,1,1,2,1,0,1,2
CHEMBL244990,34.6484624279,9.05398008764,0,3,3,2,2,2,2,3,0,1,3,2,1,3,0,0,2,1,1,2,1,0,1,2
CHEMBL245128,10.0161840674,7.00710357331,2,3,2,3,1,1,2,1,2,4,3,3,2,0,4,3,4,4,3,4,4,2,1,3
CHEMBL246484,25.0253917004,40.2187758175,2,3,2,3,1,1,0,1,2,0,3,3,2,0,2,2,2,1,2,2,1,0,3,3
CHEMBL246488,25.0882173324,40.2641493607,2,3,2,3,1,1,0,1,2,0,3,3,2,2,2,2,2,1,2,2,1,0,3,3
CHEMBL246794,6.36169236383,48.447844763,2,3,1,1,3,2,3,3,1,1,2,2,0,2,1,2,2,2,1,3,0,4,1,2
CHEMBL253096,-26.1435955444,16.1670074848,4,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,0,4,1,4,3,3,2,4
CHEMBL253708,-26.5967477111,15.3045942937,4,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,0,4,1,4,3,3,2,4
CHEMBL254298,-26.0431805954,16.7452974042,4,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,0,4,1,4,3,3,2,4
CHEMBL255543,-11.0057537703,38.2078062032,1,4,0,0,0,0,1,2,4,2,1,3,3,1,3,3,3,0,3,4,4,2,2,4
CHEMBL255802,-9.81848346318,37.8097855659,1,4,0,0,0,0,1,2,4,2,1,3,4,3,3,3,3,0,3,4,4,2,2,4
CHEMBL255898,-20.0008453357,7.15457330549,4,4,4,4,3,2,4,4,3,4,4,1,4,4,4,4,4,4,4,2,4,4,4,1
CHEMBL256047,42.9484477087,-24.9526371408,4,2,4,0,0,4,1,0,4,4,0,0,4,1,2,1,0,4,0,0,4,3,0,0
CHEMBL256420,36.5228284669,-7.07035064955,3,4,0,0,4,4,1,0,4,2,1,0,4,1,4,1,4,3,4,0,4,4,0,0
CHEMBL256623,39.1714464288,-6.27250939659,3,4,0,0,4,4,1,0,4,2,1,0,4,1,4,1,4,3,4,0,4,2,0,0
CHEMBL256694,42.7095673554,-25.3769879055,4,2,4,0,0,4,1,0,4,4,0,0,4,1,2,1,0,4,0,0,4,3,0,0
CHEMBL256811,-13.735177437,37.5003245987,1,4,0,0,0,0,1,2,4,2,1,3,3,1,3,3,3,0,3,4,4,2,2,4
CHEMBL257503,38.5524657559,-7.6373145877,3,4,0,0,4,4,1,0,4,2,1,0,4,1,4,1,4,3,4,0,4,2,0,0
CHEMBL257744,42.0659643381,-28.1266866387,4,2,4,0,0,4,1,0,4,4,0,0,4,1,2,1,0,4,0,0,4,3,0,0
CHEMBL257944,-12.4594704268,39.078621537,1,4,0,0,0,0,1,2,4,2,1,0,3,1,3,1,3,0,3,4,4,2,2,1
CHEMBL258073,41.5875956549,-28.237569578,4,2,4,0,0,4,1,0,4,4,0,0,4,4,2,1,0,4,0,0,4,3,0,0
CHEMBL258075,40.3827965336,-31.5628239992,4,2,4,0,0,4,1,0,4,4,0,0,4,4,2,1,0,4,0,0,4,3,0,0
CHEMBL259480,5.75637358761,17.7572021462,4,4,0,0,0,0,1,0,4,2,1,0,4,4,3,1,3,0,0,0,4,4,0,1
CHEMBL260994,26.2389520714,15.4249743692,0,1,3,2,1,2,0,1,0,1,3,2,0,4,1,2,2,1,1,2,1,3,0,1
CHEMBL261045,37.0546842283,-13.2567891529,3,3,0,4,4,4,1,2,4,2,1,1,4,1,4,3,4,3,4,1,4,2,0,1
CHEMBL261046,39.29675919,-10.1316199962,3,2,0,4,4,4,1,2,4,2,1,1,4,1,4,3,4,3,4,1,4,2,3,1
CHEMBL261476,38.1301643585,-10.2468947372,3,3,0,4,4,4,1,2,4,2,1,1,4,1,4,3,4,3,4,1,4,2,0,1
CHEMBL261489,11.8607320624,21.6956836271,4,1,0,4,0,0,1,2,4,2,1,2,4,3,3,3,3,4,4,4,4,4,4,1
CHEMBL261490,5.19443408952,16.1200798726,4,1,0,4,0,0,1,2,4,2,1,2,4,3,3,3,3,4,4,4,4,4,4,1
CHEMBL261917,-4.22490208504,15.6170869528,4,0,4,4,0,0,3,2,0,1,3,4,2,0,2,4,3,3,3,4,1,2,2,4
CHEMBL262092,37.5032328751,-10.4889878403,3,3,0,4,4,4,1,2,4,2,1,1,4,1,4,3,4,3,4,1,4,2,0,1
CHEMBL262862,4.48411747747,21.0355903632,4,4,0,0,0,0,1,0,4,2,1,0,4,4,3,1,3,0,0,0,4,4,0,1
CHEMBL263790,22.5720988667,39.7974848582,2,3,2,3,1,1,0,1,2,0,3,3,2,3,2,2,2,1,2,2,1,0,3,3
CHEMBL263881,-23.4654955862,40.7326596117,3,1,3,3,3,2,4,0,3,4,4,1,2,3,0,0,4,4,0,1,2,0,2,1
CHEMBL264172,36.8110003668,-7.39299841576,3,4,0,0,4,4,1,0,4,2,1,0,4,1,4,1,4,3,4,0,4,2,0,0
CHEMBL265991,-22.3453928578,-30.649052721,0,1,1,2,4,3,4,4,4,3,4,4,1,2,0,0,1,2,3,3,0,1,3,3
CHEMBL266018,0.900313768491,14.0161460226,4,0,4,4,0,0,3,2,4,2,4,2,2,0,2,4,3,3,3,2,3,2,2,4
CHEMBL26687,1.06781830316,-8.28529543592,4,4,4,0,4,3,1,0,1,4,0,0,4,3,4,1,4,4,0,0,2,1,0,0
CHEMBL267014,34.8026309938,16.7969485983,1,1,3,3,2,2,2,3,0,1,3,2,3,4,4,3,2,3,1,2,1,4,2,2
CHEMBL267930,29.6234311982,27.4725028446,0,3,3,2,1,2,0,1,2,0,3,3,0,2,1,2,2,1,1,2,1,0,3,4
CHEMBL268258,0.640747620127,-13.385122453,3,4,4,4,3,3,3,1,1,4,4,4,3,0,3,1,4,4,4,4,3,4,4,4
CHEMBL269073,16.3472753619,4.48087816234,1,3,0,0,0,0,1,0,3,2,0,0,4,3,4,1,3,0,0,0,4,4,0,0
CHEMBL269521,-16.9109854076,19.4910905418,1,1,3,0,0,0,1,0,0,3,4,0,3,2,3,1,3,3,4,0,2,4,4,0
CHEMBL269538,16.0406260465,-6.06314576641,4,2,4,0,4,4,4,0,3,2,4,0,4,1,4,1,3,4,4,0,4,4,4,0
CHEMBL269964,41.450123154,-26.5764634314,4,2,4,0,0,4,1,0,4,4,0,0,4,4,2,1,0,4,0,0,4,3,0,0
CHEMBL269974,-11.247372451,36.5215620625,1,4,0,0,0,0,1,2,4,2,1,3,3,1,3,3,3,0,3,4,4,2,2,4
CHEMBL27,18.7685058802,-3.70024163978,4,4,4,0,3,3,4,0,1,2,0,0,4,3,1,1,4,4,0,0,1,2,0,0
CHEMBL270176,40.9834037008,-28.8105766111,4,2,4,0,0,4,1,0,4,4,0,0,4,4,2,1,0,4,0,0,4,3,0,0
CHEMBL270177,41.8541844457,-26.8907833477,4,2,4,0,0,4,1,0,4,4,0,0,4,4,2,1,0,4,0,0,4,3,0,0
CHEMBL270188,-11.7882298264,37.9198873404,1,4,0,0,0,0,1,2,4,2,1,3,3,1,3,3,3,0,3,4,4,2,2,4
CHEMBL271111,-10.9924218993,39.1973141154,1,4,0,0,0,0,1,2,4,2,1,3,3,1,3,3,3,0,3,4,4,2,2,4
CHEMBL271212,-11.0878721357,39.3873781442,1,4,0,0,0,0,1,2,4,2,1,3,3,1,3,3,3,0,3,4,4,2,2,4
CHEMBL271253,41.3921280028,-26.6829039325,4,2,4,0,0,4,1,0,4,4,0,0,4,1,2,1,0,4,0,0,4,3,0,0
CHEMBL271298,40.0895206135,-26.7414810594,4,2,4,0,0,4,1,0,4,4,0,0,4,4,2,1,0,4,0,0,4,3,0,0
CHEMBL271317,-13.1850182215,40.2719409105,1,4,0,0,0,0,1,2,4,2,1,3,3,1,3,3,3,0,3,4,4,2,2,4
CHEMBL271318,-12.2755095309,39.7386715595,1,4,0,0,0,0,1,2,4,2,1,3,3,1,3,3,3,0,3,4,4,2,2,4
CHEMBL271418,-10.7012032929,36.3178845413,1,4,0,0,0,0,1,2,4,2,1,3,3,3,3,3,3,0,3,4,4,2,2,4
CHEMBL271419,-12.5347359729,37.7458021116,1,4,0,0,0,0,1,2,4,2,1,3,3,1,3,3,3,0,3,4,4,2,2,4
CHEMBL27173,12.0331755327,-13.9524360049,1,1,3,0,4,3,1,0,3,2,0,0,4,1,4,1,4,3,0,0,4,4,0,0
CHEMBL272082,-9.81171869163,37.571623353,1,4,0,0,0,0,1,2,4,2,1,3,3,1,3,3,3,0,3,4,4,2,2,4
CHEMBL272755,39.0758270874,-9.7790475111,3,3,0,4,4,4,1,2,4,2,1,1,4,1,4,3,4,3,4,1,4,2,0,1
CHEMBL272781,40.4899101103,-27.3616844614,4,2,4,0,0,4,1,0,4,4,0,0,4,4,2,1,0,4,0,0,4,3,0,0
CHEMBL273163,37.6244123636,-11.0600084512,3,3,0,4,4,4,1,2,4,2,1,1,4,1,4,3,4,3,4,1,4,2,0,1
CHEMBL273170,40.368459788,-27.9396689937,4,2,4,0,0,4,1,0,4,4,0,0,4,4,2,1,0,4,0,0,4,3,0,0
CHEMBL273173,-13.7610225526,39.1120015538,1,1,0,0,0,0,1,2,4,2,1,0,3,2,3,1,3,0,3,4,4,2,2,1
CHEMBL273304,30.9947527326,-3.56577668959,3,1,0,0,4,4,1,0,3,2,0,0,4,1,4,1,4,3,0,0,4,4,0,0
